﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Naturtype 3260 tilstede;Strækning nummer;Transekt-start, GeoZone;Transekt-start, x-koordinat;Transekt-start, y-koordinat;Transekt-slut, GeoZone;Transekt-slut, x-koordinat;Transekt-slut, y-koordinat;Transektundersøgelse;Kvadrat nummer;Dybde (cm);Arts tom;Taxonkode;Artkode;Art latin;Art;Dækningsgrad;Kvalitetsmærke,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;19;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;42;;Nej;2900500030000;6437;Potamogeton;Vandaksslægten;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;19;;Nej;2907500030090;7409;Lemna minor;Liden andemad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;8;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;3;;Nej;2503500060030;2386;Nuphar lutea;Gul åkande;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;38;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;51;;Nej;2907500030090;7409;Lemna minor;Liden andemad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;23;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;4 - 51-75%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;43;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;9;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;12;;Nej;2900500030000;6437;Potamogeton;Vandaksslægten;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;5;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;40;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;45;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;19;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;38;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;3;;Nej;2900200030030;6423;Hydrocharis morsus-ranae;Frøbid;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;17;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;25;;Ja;;;;;;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;15;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;8;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;9;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;12;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;6;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;4;;Nej;2900100030030;6419;Butomus umbellatus;Brudelys;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;10;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;10;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;48;;Nej;2907650030030;7413;Sparganium erectum s.l.;Grenet pindsvineknop-komplekset;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;29;;Ja;;;;;;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;18;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;13;;Nej;2900500030000;6437;Potamogeton;Vandaksslægten;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;23;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;31;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;43;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;24;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;5;;Nej;2503500060030;2386;Nuphar lutea;Gul åkande;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;2;;Nej;2907500060030;7411;Spirodela polyrhiza;Stor andemad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;27;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;4 - 51-75%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;10;;Nej;2503500060030;2386;Nuphar lutea;Gul åkande;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;11;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;18;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;4;;Nej;2907500030030;7407;Lemna trisulca;Kors-andemad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;12;;Nej;2900200090030;6427;Elodea canadensis;Vandpest;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;14;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;2;;Nej;2900050120030;6409;Alisma plantago-aquatica;Vejbred-skeblad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;12;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;9;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;24;;Ja;;;;;;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;17;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;1;13;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;2;;Nej;2904850630060;6964;Glyceria maxima;Høj sødgræs;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;6;28;;Ja;;;;;;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;5;;Nej;2900200090030;6427;Elodea canadensis;Vandpest;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;5;49;;Nej;2904860740030;7257;Phalaris arundinacea;Rørgræs;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;3;38;;Nej;2907650030090;7419;Sparganium emersum;Enkelt pindsvineknop;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;10;;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;1 - 1-5%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;23;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;2 - 6-25%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;4;30;;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;9;;Nej;2503500060030;2386;Nuphar lutea;Gul åkande;3 - 26-50%;1,
Station;21001664;GUDENÅ, ÅBRO;32;553359;6249451;Randers;Region Midtjylland;Vandløb;Gudenåen;09-09-2025;1;Vegetation, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d648f8da-01ec-446c-bf9f-2a8f6fa33c57;;1;32;553489,5909050977;6249356,337617217;32;553409,6376145564;6249418,537640412;2;8;;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5%;1,
